"Region_ID","Region_name","Region_class","Sv_mean_38","NASC_38","Sv_max_38","Sv_min_38","Height_mean","Depth_mean","VL_start","VL_end","Date_M","Time_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation","Skewness","Kurtosis","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness","Corrected_mean_amplitude","Corrected_MVBS","Coefficient_of_variation_38","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC_38","ABC_noise","Area_Backscatter_Strength_38","Thickness_mean","Range_mean","Frequency","Sv_mean_70","NASC_70","Sv_max_70","Sv_min_70","ABC_70","Coefficient_of_variation_70","Area_Backscatter_Strength_70","Sv_mean_120","NASC_120","Sv_max_120","Sv_min_120","ABC_120","Coefficient_of_variation_120","Area_Backscatter_Strength_120","Sv_mean_200","NASC_200","Sv_max_200","Sv_min_200","ABC_200","Coefficient_of_variation_200","Area_Backscatter_Strength_200","ddB70","ddB120","ddB200","Sv_mean_18"
32," Region32","Mun",-67.889302,6.744186,-58.163487,-69.993025,0.962427,19.121781,94.066803,94.194303,20170307," 07:59:52.80",-18.22156025,-71.50406025," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",282.494465,4.774842,677.742535,270.811095,2.27e-07,2.113527,5.982107,-1.325964,282.937009,4.390842,677.859624,249.422182,146.60021,1.5e-07,-68.246616,151.354396,7.03e-07,2.61e-07,4969.327068,179.970196,1.56e-07,0,-68.0556227,0.962427,19.121781,38,-63.523568,18.429049,-52.891905,-69.996309,4.28e-07,149.806659,-63.68988902,-55.921118,106.107964,-46.89515,-69.954259,2.46e-06,131.017337,-56.08743851,-51.307288,306.994716,-40.169572,-69.874952,7.12e-06,141.212064,-51.47360934,-4.365734,-11.968184,-16.582014,NA
33," Region33","Mun",-69.049786,4.007585,-60.689761,-69.851064,0.747084,4.60749,94.094752,94.111331,20170307," 07:59:09.60",-18.22194998,-71.5043," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",38.330848,1.169349,90.813844,28.642447,1.84e-07,1.945577,3.98433,-3.494871,38.611978,0.785349,90.608104,19.377704,33.714902,8.42e-08,-70.746864,218.348764,8.75e-07,3.17e-07,121.295531,8.433442,9.3e-08,0,-70.31609073,0.747084,4.60749,38,-64.756514,10.769858,-58.427827,-69.985978,2.5e-07,152.200782,-66.0228187,-56.294395,75.582601,-49.934809,-69.277608,1.75e-06,148.905955,-57.56070001,-48.419858,463.314169,-39.493574,-69.163756,1.07e-05,187.796502,-49.68616253,-4.293272,-12.755391,-20.629928,NA
34," Region34","Mun",-65.337573,7.236537,-56.385063,-69.88851,0.573847,3.991599,94.12051,94.132095,20170307," 07:59:48.00",-18.2216,-71.50408333," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",29.155419,1.071903,62.041396,17.123908,4.26e-07,3.103547,11.522247,1.516328,29.049775,0.687903,61.062109,10.949598,27.097896,1.88e-07,-67.250437,226.290148,1.96e-06,6.58e-07,79.933752,4.170464,1.68e-07,0,-67.74961026,0.573847,3.991599,38,-63.844398,10.205831,-56.966199,-69.948117,2.37e-07,139.604587,-66.25643469,-58.327783,36.350453,-48.989023,-69.331993,8.43e-07,210.012179,-60.73982009,-50.438387,223.588486,-43.100735,-64.125799,5.19e-06,171.21772,-52.85042399,-1.49317500000001,-7.00979000000001,-14.899186,NA
35," Region35","Mun",-63.326473,28.211328,-46.465651,-69.979012,1.407923,4.062837,94.150036,94.249017,20170307," 08:01:33.61",-18.22055,-71.50346664," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",215.617563,3.605493,679.13162,303.987708,1.18e-06,13.385596,220.836255,3.030808,215.402599,3.221493,677.933691,271.340965,134.787372,4.16e-07,-63.810526,283.085671,1e-05,2.19e-06,2775.671953,257.475052,6.55e-07,0,-61.84068307,1.407923,4.062837,38,-61.557694,42.393709,-51.464766,-69.998667,9.84e-07,167.960798,-60.07190418,-55.248378,181.231204,-42.876141,-69.954086,4.2e-06,165.339747,-53.76258859,-48.44746,867.610608,-37.014157,-69.264447,2.01e-05,170.385941,-46.96166981,-1.768779,-8.078095,-14.879013,NA
36," Region36","Mun",-66.967421,11.640441,-55.707978,-69.997792,1.343444,20.712676,94.234996,94.514113,20170307," 08:05:38.42",-18.21805,-71.50181667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",613.934518,7.210986,1607.679011,832.184485,2.92e-07,2.727294,11.366092,-0.13463,613.983187,6.826986,1607.008349,787.93139,260.818264,1.9e-07,-67.204733,153.375368,8.75e-07,3.3e-07,16766.61904,811.740368,2.7e-07,0,-65.68522402,1.343444,20.712676,38,-62.580893,31.961135,-48.428728,-69.996415,7.42e-07,163.82319,-61.29869643,-55.422277,166.143659,-43.681803,-69.987286,3.85e-06,149.462995,-54.14008064,-50.640334,499.66402,-39.063719,-69.977675,1.16e-05,141.394721,-49.35813757,-4.386528,-11.545144,-16.327087,NA
37," Region37","Mun",-62.058862,59.935163,-40.391553,-69.99762,2.233963,5.742388,94.288719,94.673899,20170307," 08:08:40.82",-18.21621667,-71.50062689," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",842.411081,12.18072,2764.264087,1803.098608,2.59e-06,20.992146,563.061435,3.845176,842.025559,11.79672,2762.725043,1745.456351,347.981753,6.03e-07,-62.195255,429.857713,1.85e-05,8.89e-06,39732.55892,2705.011625,1.39e-06,0,-58.56810142,2.233963,5.742388,38,-60.234771,91.22015,-36.359507,-69.999802,2.12e-06,530.640776,-56.74401054,-54.28077,359.327798,-32.99161,-69.995801,8.34e-06,298.17484,-50.79001018,-48.689465,1302.031009,-28.354082,-69.995302,3.02e-05,246.717225,-45.19870507,-1.824091,-7.778092,-13.369397,NA
38," Region38","Mun",-66.695439,7.122046,-57.363715,-69.756551,0.77207,11.725658,94.378352,94.399077,20170307," 08:05:57.62",-18.21786662,-71.50168329," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",44.163862,1.851469,132.097042,35.023278,3.22e-07,2.697176,8.890165,0.233874,44.115999,1.467469,131.233317,27.729267,49.424236,1.7e-07,-67.699557,189.33148,1.93e-06,3.82e-07,258.955523,12.688033,1.65e-07,0,-67.81887073,0.77207,11.725658,38,-64.614214,11.500779,-58.291096,-69.487883,2.67e-07,122.704704,-65.73764579,-56.957228,67.054187,-51.230362,-69.786454,1.56e-06,116.668673,-58.08065935,-52.722486,177.787011,-46.533761,-68.823462,4.12e-06,124.157468,-53.84591805,-2.08122499999999,-9.73821099999999,-13.972953,NA
39," Region39","Mun",-66.149188,7.135658,-59.904731,-69.782278,0.68212,12.112856,94.40905,94.420904,20170307," 08:06:33.62",-18.21749995,-71.50146667," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",33.129471,1.169349,75.699812,22.283336,2.42e-07,1.563158,2.471598,0.826424,32.954755,0.785349,74.582379,14.886834,29.734474,1.64e-07,-67.860302,148.082694,5.3e-07,1.82e-07,103.523949,6.052179,1.66e-07,0,-67.81057804,0.68212,12.112856,38,-65.810907,7.713689,-58.393684,-69.600192,1.79e-07,173.292009,-67.47229708,-56.816958,61.186693,-51.059262,-69.633689,1.42e-06,132.112055,-58.47834856,-54.497589,104.374391,-47.396104,-69.555967,2.42e-06,157.003308,-56.15897881,-0.338280999999995,-9.33223,-11.651599,NA
40," Region40","Mun",-66.232207,13.308736,-57.590638,-69.964428,1.296778,11.327929,94.495505,94.535499,20170307," 08:08:57.62",-18.21604995,-71.50053329," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",92.240065,4.385059,371.46942,121.597667,2.93e-07,2.089845,6.154076,0.679846,92.105651,4.001059,370.432592,110.787672,98.563719,2.18e-07,-66.623478,134.677557,7.69e-07,2.34e-07,1474.080643,77.163096,3.09e-07,0,-65.10355009,1.296778,11.327929,38,-65.722271,14.96685,-56.047346,-69.985828,3.47e-07,125.254059,-64.59361426,-57.39942,101.722154,-48.851871,-69.95872,2.36e-06,125.49467,-56.27076288,-52.878101,288.102768,-43.25545,-69.974038,6.68e-06,140.541616,-51.74944403,-0.509935999999996,-8.832787,-13.354106,NA
41," Region41","Mun",-68.386529,6.698763,-57.943408,-69.83379,1.071903,12.089918,94.545119,94.552045,20170307," 08:09:55.23",-18.21553589,-71.5003," C:\Users\Carlos Valdez Mego\Documents\1. IMARPE\Talleres\Taller IMARPE acustica multivariada\Lances_Munida\Cr170304_JOB_Munida\JOB_170304_Lance_3_Munida\L3.EV",18.41314,1.559132,48.089908,18.283166,2.23e-07,3.715177,20.758063,-1.942246,18.82301,1.175132,48.141648,14.086932,13.09229,1.12e-07,-69.518879,199.624808,1.51e-06,3.84e-07,88.478098,9.272093,1.55e-07,0,-68.08497235,1.071903,12.089918,38,-62.910076,23.639584,-54.521675,-69.829496,5.48e-07,154.53222,-62.60851996,-56.906552,94.187277,-51.234753,-68.916289,2.19e-06,106.320589,-56.60499593,-53.472331,207.68943,-45.369622,-69.733222,4.82e-06,153.496758,-53.17077439,-5.476453,-11.479977,-14.914198,NA
1,"Region1","Vinc",-51.400446,720.564997,-42.566775,-52.983598,2.307947,12.971445,197.836458,197.864014,20170927,"36:07.7",-4.66985,-81.96181016,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",59.591675,7.750144,483.984579,141.909294,1.12e-05,1.810443,3.117661,8.379068,57.691312,7.366144,479.415855,130.576824,140.071191,6.98e-06,-51.558974,160.945438,2.48e-05,1.08e-05,1699.850051,129.505408,1.67e-05,0,-47.76818673,2.307947,12.971445,38,-52.039479,621.970584,-39.391806,-53.975637,1.44e-05,-1,-48.40721989,-52.526067,556.046447,-42.302492,-67.55883,1.29e-05,179.668355,-48.89380765,-53.395847,455.127462,-42.321739,-79.09066,1.06e-05,-1,-49.76358793,0.639032999999998,1.125621,1.995401,NA
2,"Region2","Vinc",-49.143612,315.313137,-41.469335,-52.863791,0.600636,8.34078,197.840308,197.847504,20170927,"35:58.1",-4.66986667,-81.96191917,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",19.247489,1.356275,60.21716,11.286411,2.22e-05,1.715466,1.703461,9.144218,17.913495,0.972275,56.781172,7.530148,34.071822,8.94e-06,-50.485168,247.880367,0.000102585,3.1e-05,69.667388,2.179842,7.32e-06,0,-51.3574977,0.600636,8.34078,38,-52.820929,135.210506,-44.127621,-53.205557,3.14e-06,-1,-55.03481396,-52.568865,143.290303,-44.443165,-52.761265,3.32e-06,257.161349,-54.78275033,-55.665047,70.242273,-46.38538,-58.937839,1.63e-06,-1,-57.87893275,3.677317,3.425253,6.521435,NA
4,"Region4","Vinc",-53.393065,625.104851,-41.025391,-52.95619,3.167871,11.17505,197.927054,197.959823,20170927,"38:17.3",-4.66943333,-81.96038333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",69.72129,9.68768,947.777335,224.208883,9.65e-06,2.837174,10.454035,7.678172,68.221484,9.30368,944.009722,210.689813,336.588699,4.45e-06,-53.520996,217.194152,5.71e-05,2.38e-05,2538.843409,133.576858,1.45e-05,0,-48.38538965,3.167871,11.17505,38,-54.619156,471.350287,-41.985374,-53.889412,1.09e-05,-1,-49.61148058,-55.196808,412.646913,-41.577519,-64.905827,9.57e-06,259.447046,-50.18913233,-57.441703,246.087237,-44.944647,-100.024655,5.71e-06,-1,-52.43402744,1.226091,1.803743,4.048638,NA
5,"Region5","Vinc",-52.361743,242.402632,-40.848024,-52.854442,0.968768,8.455407,198.020038,198.039859,20170927,"40:36.5",-4.66901653,-81.95899986,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",47.75572,3.778195,204.974865,48.548979,1.23e-05,3.051665,12.052754,8.045114,46.56651,3.394195,201.828445,42.528574,76.220898,5.28e-06,-52.774538,233.652883,0.000151345,2.74e-05,632.223303,20.991193,5.62e-06,0,-52.49954503,0.968768,8.455407,38,-52.360418,242.476577,-40.317808,-53.685479,5.63e-06,-1,-52.49822043,-52.635517,227.593522,-39.666916,-66.985721,5.28e-06,284.589486,-52.77331939,-56.206768,100.008014,-44.35556,-72.688254,2.32e-06,-1,-56.34457032,-0.00132499999999425,0.273774000000003,3.845025,NA
7,"Region7","Vinc",-44.493166,13679.93671,-34,-52.999626,8.93118,14.084843,198.039859,199.198544,20170927,"54:22.1",-4.66251915,-81.95491667,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",2451.546163,23.541062,24536.82298,21859.41634,6.11e-05,3.256672,12.718658,10.409677,2448.980122,23.157062,24530.9229,21480.34012,2229.342303,3.5e-05,-44.559377,174.433629,0.000210843,5.3e-05,226844.7414,168790.6912,0.000317389,0,-34.98407746,8.93118,14.084843,38,-44.371458,14068.72996,-28.844198,-53.998426,0.00032641,-1,-34.86236941,-45.562405,10694.49214,-37.00031,-67.961279,0.000248124,145.375101,-36.05331669,-46.279928,9065.835524,-29.979057,-128.589103,0.000210337,-1,-36.77083999,-0.121708000000005,1.069239,1.786762,NA
16,"Region16","Vinc",-50.643171,198.041935,-45.667537,-52.94735,0.532822,6.631657,198.86743,198.873557,20170927,"01:10.1",-4.65743581,-81.95659752,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",16.800796,1.162522,34.50371,9.69496,8.52e-06,0.842051,-0.183466,8.661968,15.796309,0.778522,31.726736,6.104378,13.121984,5.9e-06,-52.29022,144.339921,1.42e-05,7.7e-06,49.19107,2.271046,4.59e-06,0,-53.37734672,0.532822,6.631657,38,-51.464276,163.925571,-45.683809,-53.215279,3.8e-06,-1,-54.19845128,-47.788045,382.181645,-42.77976,-53.727499,8.87e-06,147.435423,-50.52222008,-51.797297,151.825445,-47.214959,-56.329504,3.52e-06,-1,-54.53147271,0.821104999999996,-2.85512600000001,1.154126,NA
18,"Region18","Vinc",-53.557736,104.295535,-44.880671,-49.178631,0.548969,6.208663,198.942586,198.952877,20170927,"02:41.4",-4.65635,-81.9573,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",27.708517,2.13129,69.471768,14.299483,9.51e-06,2.040157,2.919585,7.63058,26.88043,1.74729,67.047595,11.372755,31.455084,3.66e-06,-54.360977,259.661733,6.01e-05,3.7e-05,187.871585,5.728066,2.42e-06,0,-56.16226118,0.548969,6.208663,38,-57.466716,42.400174,-48.907645,-52.082571,9.84e-07,-1,-60.07124198,-54.918764,76.236488,-45.045961,-66.839368,1.77e-06,321.130552,-57.52328954,-56.419137,53.966663,-46.404405,-74.997781,1.25e-06,-1,-59.02366271,3.90898,1.361028,2.861401,NA
19,"Region19","Vinc",-56.114317,57.890533,-46.669826,-52.484301,0.548969,7.68176,198.952877,198.975393,20170927,"03:00.6",-4.65611667,-81.95745,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",51.923006,2.71255,145.489297,28.878321,5.25e-06,2.314822,4.974802,6.636749,51.032207,2.32855,142.939699,24.364881,66.731605,2.12e-06,-56.736349,247.480832,1.27e-05,2.03e-05,475.324262,8.733561,1.34e-06,0,-58.71884287,0.548969,7.68176,38,-56.30761,55.370485,-43.220209,-52.639812,1.28e-06,-1,-58.91213504,-55.341821,69.160357,-44.433087,-67.624688,1.6e-06,305.485368,-57.94634605,-57.766959,39.567936,-47.478871,-66.657774,9.18e-07,-1,-60.37148441,0.193292999999997,-0.772495999999997,1.652642,NA
20,"Region20","Vinc",-48.88956,242.643221,-42.588072,-52.051651,0.435946,5.678057,199.11771,199.123479,20170927,"06:12.6",-4.65411653,-81.95910014,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170910_Lance_6_Vinciguerrea\Lance 06.EV",15.936856,1.162522,32.586496,7.048903,1.8e-05,1.554648,1.143401,9.20735,15.022432,0.778522,29.989648,4.44968,16.084373,8.83e-06,-50.539149,204.149686,6.2e-05,3.03e-05,46.781152,1.169436,5.63e-06,0,-52.49523671,0.435946,5.678057,38,-47.589164,327.346536,-41.45273,-53.064168,7.59e-06,-1,-51.19484084,-48.847664,244.9953,-44.992814,-51.159084,5.68e-06,139.415583,-52.45334082,-53.538628,83.188118,-49.194602,-54.606234,1.93e-06,-1,-57.14430536,-1.30039600000001,-0.0418960000000013,4.649068,NA
1," ""Region1""","Anch",-32.504892,173887.2614,-19.699888,-98.429857,7.182326,15.229225,3909.19,3909.19,20170406," 08:02:04.5730",-6.31379462,-81.03447796," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",64.003744,10.036913,193.565837,471.008811,0.001123925,4.010714,22.183588,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.004148979,0.0006673,-9999,-9999,0.004034372,0,-23.94224066,7.182326,15.229225,38,-36.239774,73583.33993,-20.14584,-100.807403,0.001707213,-1,-27.67712338,-35.411357,89047.40362,-20.515412,-69.864567,0.002065996,270.78523,-26.84870573,-36.817887,64412.21673,-22.072857,-103.834276,0.001494433,-1,-28.25523589,3.734882,2.906465,4.312995,NA
2," ""Region2""","Anch",-31.268693,438504.0972,-17.785489,-98.443313,13.625459,12.058064,3909.19,3909.19,20170406," 08:10:02.9910",-6.30823691,-81.02975," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",71.388161,17.247899,209.66538,968.821318,0.001290865,3.515765,19.36361,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.003430577,0.000748092,-9999,-9999,0.010173768,0,-19.92518179,13.625459,12.058064,38,-32.883089,302366.7949,-20.847248,-102.677135,0.007015236,-1,-21.53957738,-31.485962,417106.3756,-17.811178,-69.987392,0.009677318,213.365115,-20.14245006,-31.647137,401910.4084,-17.405638,-101.375118,0.009324755,-1,-20.30362581,1.614396,0.217269000000002,0.378444000000002,NA
3," ""Region3""","Anch",-31.453191,474108.9904,-18.166011,-119.62857,15.371119,11.861338,3909.19,3909.19,20170406," 08:15:24.6010",-6.30315,-81.0303," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",269.227126,18.319803,667.73967,4160.496395,0.001324682,4.257096,25.75054,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.003746712,0.000839415,-9999,-9999,0.01099984,0,-19.58613643,15.371119,11.861338,38,-33.002385,331862.9758,-17.940714,-114.503845,0.007699579,-1,-21.13533031,-31.749697,442820.4596,-15.104363,-69.992292,0.010273912,229.906654,-19.88264156,-31.686829,449277.2771,-16.091026,-105.073922,0.010423717,-1,-19.8197738,1.549194,0.296506000000001,0.233637999999999,NA
4," ""Region4""","Anch",-30.052984,584272.0064,-16.39343,-115.418019,13.722135,13.471798,3909.19,3909.19,20170406," 08:22:09.4160",-6.29871667,-81.03485," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",45.437277,21.632959,216.974441,617.702194,0.002311879,4.605751,29.238839,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.009917577,0.001354189,-9999,-9999,0.01355574,0,-18.67876755,13.722135,13.471798,38,-31.582609,410820.9892,-17.854828,-121.049118,0.00953149,-1,-20.2083921,-30.563927,519422.5575,-14.743628,-69.943096,0.012051163,250.213582,-19.18971028,-30.540414,522242.4361,-16.765554,-118.348772,0.012116588,-1,-19.16619676,1.529625,0.510943000000001,0.48743,NA
5," ""Region5""","Anch",-31.795842,467695.9204,-16.904329,-112.494184,16.40801,11.855809,3909.19,3909.19,20170406," 08:24:36.6220",-6.29778333,-81.03700542," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",70.283221,20.366164,215.648227,1150.302318,0.001413101,5.106496,38.418333,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.004507724,0.000907527,-9999,-9999,0.01085105,0,-19.64528253,16.40801,11.855809,38,-33.084741,347595.0846,-18.971489,-114.846353,0.008064581,-1,-20.93418208,-31.586486,490793.8288,-15.7571,-69.921739,0.011386946,258.039118,-19.43592741,-32.023686,443791.6588,-17.89739,-97.401886,0.010296445,-1,-19.87312699,1.288899,-0.209356,0.227843999999997,NA
6," ""Region6""","Anch",-32.61734,99363.71569,-17.852055,-114.197779,4.211822,19.502178,3909.19,3909.19,20170406," 08:28:52.6300",-6.29691127,-81.0409554," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",25.781463,7.795661,90.611792,111.812859,0.00189705,5.448135,33.211047,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.016530645,0.002104841,-9999,-9999,0.002305345,0,-26.37264011,4.211822,19.502178,38,-35.837236,47341.09618,-21.138106,-106.596971,0.001098364,-1,-29.59253524,-33.65418,78260.71817,-19.843882,-69.964959,0.001815733,361.288771,-27.40948005,-35.44985,51757.92215,-18.686639,-100.605499,0.00120084,-1,-29.20515001,3.219896,1.03684,2.83251,NA
7," ""Region7""","Anch",-29.960948,687825.8802,-15.297162,-118.0058,15.815447,12.807363,0,0,20170406," 08:32:31.8380",-6.29637456,-81.04360789," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",46.805413,20.853393,250.583555,718.138195,0.00256399,5.208084,36.855866,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.010322461,0.001808019,-9999,-9999,0.015958302,0,-17.97013322,15.815447,12.807363,38,-31.164213,521377.1272,-15.219791,-117.197147,0.012096511,-1,-19.1733986,-29.603218,746881.1648,-15.116925,-69.979357,0.017328448,279.965964,-17.61240327,-30.012447,679717.6691,-15.272165,-105.180978,0.015770183,-1,-18.02163275,1.203265,-0.35773,0.0514990000000033,NA
8," ""Region8""","Anch",-31.733756,361591.8655,-18.77795,-105.470308,12.505539,10.608173,0,0,20170406," 08:33:37.4410",-6.29613333,-81.04471667," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",33.749225,16.273442,128.109975,427.694091,0.001401055,4.24799,23.8915,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.005636621,0.000886459,-9999,-9999,0.008389321,0,-20.76273182,12.505539,10.608173,38,-34.528535,189994.3951,-19.467735,-118.61772,0.004408075,-1,-23.55751045,-33.128009,262297.0409,-19.274728,-69.766866,0.006085574,228.982041,-22.15698443,-31.996754,340344.5896,-16.44372,-123.15361,0.007896361,-1,-21.02572983,2.794779,1.394253,0.262998,NA
9," ""Region9""","Anch",-31.497146,262060.935,-16.894355,-110.840398,8.582723,10.306357,0,0,20170406," 08:34:31.8430",-6.29591667,-81.04559126," ""C:\Users\SALVADOR\Documents\TALLER\TALLER\Anch_90Porc\JOB_170304_Lance_101\Deteccion 101.EV""",39.377349,16.468333,153.971188,342.045477,0.00167594,5.312183,40.889047,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.009044588,0.001418192,-9999,-9999,0.006080096,0,-22.16089548,8.582723,10.306357,38,-33.774975,155102.7185,-18.451627,-118.530763,0.00359855,-1,-24.43872425,-34.122708,143168.038,-20.463799,-69.881652,0.003321653,240.220082,-24.78645761,-35.33521,108291.8858,-22.85671,-101.938165,0.002512488,-1,-25.99895917,2.277829,2.625562,3.838064,NA
1," Region1","Anch",-33.245331,30693.56941,-26.07976,-67.865965,1.503449,3.551357,463.660971,463.669234,20170309," 09:27:44.1190",-16.83045,-72.34336667," C:/Users/Gustabo PC/Documents/IMARPE/Taller P.G.F/data/JOB 170304 Lance 11/JOB 170304 Lance 11.ev",16.518047,2.436144,43.792917,23.71938,0.000595986,1.445624,1.416327,13.075831,15.704033,2.052144,41.39689,18.995937,7.179015,0.000406691,-33.907352,146.545116,0.001284791,0.000632337,128.90775,21.740257,0.000712124,0,-31.47444438,1.503449,3.551357,38,-34.354266,23776.82716,-25.29509,-37.97339,0.000551648,196.46549,-32.58337933,-36.731199,13754.99951,-27.546886,-54.53603,0.000319131,187.34307,-34.96031255,-35.977372,16362.26003,-25.630046,-37.592513,0.000379622,251.01452,-34.20648544,1.108935,3.485868,2.732041,NA
